Label,CCR4,CD11b,CD11c,CD14,CD15,CD16,CD163,CD19,CD20,CD27,CD3,CD31,CD4,CD45RA,CD45RO,CD56,CD68,CD7,CD8a,CD90,CXCR5,FOXP3,GranzymeB,HLADR,ICOS,IDO,Ki67,LAG3,OX40,PD1,SMA,SPARC,TCRgd,TIGIT,TIM3,Tbet,VISTA,Vimentin,clcaspase
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333811238408089,7.063629016280174,1.145580992102623,0.0,0.0,0.0,1.706615075469017,0.0,0.0,0.0,0.0,0.0,0.0,4.356122702360153,0.0,0.0,6.553032971918583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.484075129032135,0.0
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5373005867004395,7.920233555138111,0.7531973943114281,0.0,0.0,0.0,0.6854589581489563,0.0,0.0,0.0,0.0,1.2490123510360718,0.0,4.874320209026337,0.0,0.0,10.052725173532965,0.0,0.0,3.7116976007819176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055920839309692,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.792438566684723,5.629405245184898,0.860696405172348,0.203125,0.0,0.0,5.692407816648483,-5.551115123125783e-17,0.0,0.0,0.5325615629553795,1.514003217220306,0.0,4.643132388591766,0.0,0.0,13.238125376403332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5627132952213287,0.0,0.0,0.0,1.1833781599998474,0.0
496,0.0,0.0,2.4699018597602844,0.0,0.0,0.0,1.0,8.881333842873573,8.806834660470486,8.575524382293224,6.567650675773621,0.0,5.7361346781253815,8.00251580774784,7.689232021570206,0.0,0.0,5.772141993045806,0.2570016086101532,0.0,16.00687449451477,0.0,0.0,10.362224660813807,7.705963922212092,0.0,0.0,0.0,0.0,3.920946478843689,0.0,0.0,0.0,2.8839141130447388,0.0,0.0,0.0,0.3622090816497803,0.0
497,0.0,0.2984427213668823,0.0,0.0,0.0,0.0,0.0,34.61150619387627,22.050916522194697,3.420710153877735,0.0,0.0,0.0,9.895275965332985,0.0,0.0,0.0,0.0,0.9374324083328248,0.0,23.943152605209256,0.0,0.0,31.919806078076356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505807995796204,0.0,0.0,0.8111841678619385,3.289828270673752,0.0
498,0.0,0.0,0.0,0.4288672208786011,0.0,0.0,3.310909688472748,2.252739131450653,1.3694198727607727,0.2436638474464416,0.0,0.0,0.0,0.46545808017253876,0.0,0.0,0.0,0.0,0.0,0.0,2.7063281434102975,0.0,0.0,1.5835575610399246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.3059701323509216,20.751449194769997,6.731799498200417,0.7246880531311035,0.0,0.0,0.0,22.70013979077339,0.0,0.0,0.0,0.0,0.0,0.0,6.545437932014465,0.0,0.0,22.939833223819733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.814873382449148,24.244387116670104,0.6835456266999245,0.0,0.7869803309440613,0.0,13.37880676984787,0.0,0.0,0.0,0.0,0.0,0.0,3.937271922826767,0.0,0.0,25.882818169891834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.2611940205097198,5.133841469883919,6.677378013730049,3.6582532301545134,0.4939770996570587,0.5484935641288757,2.9723252952098846,9.756732627749445,4.753615394234657,0.0,0.0,2.49481537938118,0.0,0.0,0.7775197327136993,0.0,0.0,5.473628044128419,0.8839653730392456,0.0,0.0,0.0,0.0,1.8458114862442017,0.0,0.0,0.0,0.0,0.0,0.0,0.8111841678619385,0.0,0.0
502,0.0,0.0,0.0,0.1464932858943939,0.0,0.0,0.0,28.84694084298559,10.35902364552021,1.0506890416145325,0.3020833134651184,0.0,0.0,12.158644497394562,0.0,0.0,0.0,0.0,1.3382401168346405,0.0,5.529078722000121,1.7647059559822085,0.0,24.667124043596193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.5984507203102112,0.0,0.2267635613679886,0.0,0.0,0.0,24.331448704004288,25.26813005656004,1.091596633195877,0.0,0.0,0.0,36.1969097873643,0.0,0.0,0.0,0.0,0.9201076924800872,0.0,18.2322440892458,0.0,0.0,23.404828384518623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666686534881,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0,0.0,0.0,1.1492537558078766,2.8190263360738754,0.931673638522625,2.959997745818655,0.0,0.0,0.0,1.2598668783903122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228231862187385,0.0,0.0,0.5796581953763962,0.0,0.2986944913864136,0.0,0.0,0.0,2.5817026495933533,0.0,0.0,0.0,3.4585476693361676,0.0,8.987401604652405
